,Modelo,Cut-Off,Predichas,Acertadas,Ratio,Balance
368,cp_1_43.ckpt,0.5,2991,1625,54.32965563356737,7909808445299817.0
369,cp_1_44.ckpt,0.5,1025,745,72.6829268292683,2195770229.9831033
370,cp_1_44.ckpt,0.5,1391,1015,72.96908698777858,2446900132274.6343
371,cp_1_44.ckpt,0.5,1424,1038,72.8932584269663,4367413966823.0786
372,cp_1_44.ckpt,0.5,1424,1038,72.8932584269663,4367413966823.0786
373,cp_1_45.ckpt,0.5,1275,875,68.62745098039215,30665458044.087467
374,cp_1_45.ckpt,0.5,1731,1185,68.4575389948007,67441547333477.33
375,cp_1_45.ckpt,0.5,1819,1231,67.67454645409566,172233661941551.66
376,cp_1_45.ckpt,0.5,1821,1231,67.60021965952774,168806212068914.78
377,cp_1_46.ckpt,0.5,769,618,80.36410923276983,188069881.98075628
378,cp_1_46.ckpt,0.5,1050,835,79.52380952380952,60346136015.248146
379,cp_1_46.ckpt,0.5,1066,848,79.54971857410882,85988222638.70705
380,cp_1_46.ckpt,0.5,1066,848,79.54971857410882,85988222638.70705
381,cp_1_47.ckpt,0.5,1373,871,63.43772760378733,9774406715.618563
382,cp_1_47.ckpt,0.5,1896,1180,62.23628691983122,10537182063689.018
383,cp_1_47.ckpt,0.5,1988,1220,61.3682092555332,20381849537657.33
384,cp_1_47.ckpt,0.5,1993,1224,61.414952333166084,22710551706540.47
385,cp_1_48.ckpt,0.5,1511,962,63.666446062210454,89770160246.09969
386,cp_1_48.ckpt,0.5,2086,1334,63.95014381591563,695863559177687.2
387,cp_1_48.ckpt,0.5,2178,1377,63.22314049586777,1515825789494269.5
388,cp_1_48.ckpt,0.5,2180,1377,63.1651376146789,1485660856283333.5
389,cp_1_49.ckpt,0.5,1202,860,71.54742096505824,35257360708.26149
390,cp_1_49.ckpt,0.5,1623,1157,71.28773875539125,65867270413514.15
391,cp_1_49.ckpt,0.5,1660,1182,71.20481927710843,122242611462908.7
392,cp_1_49.ckpt,0.5,1664,1184,71.15384615384616,127106411489629.95
393,cp_2_0.ckpt,0.5,1328,855,64.38253012048193,8152187644.418786
394,cp_2_0.ckpt,0.5,1861,1198,64.37399247716282,30558301744435.965
395,cp_2_0.ckpt,0.5,1986,1249,62.89023162134944,65589160939931.59
396,cp_2_0.ckpt,0.5,1990,1249,62.76381909547739,63004686298146.14
397,cp_2_1.ckpt,0.5,1128,799,70.83333333333333,6620969115.073119
398,cp_2_1.ckpt,0.5,1557,1092,70.13487475915221,9741253962529.002
399,cp_2_1.ckpt,0.5,1598,1113,69.64956195244055,14821783888323.639
400,cp_2_1.ckpt,0.5,1598,1113,69.64956195244055,14821783888323.639
401,cp_2_2.ckpt,0.5,897,692,77.14604236343366,974034609.3362868
402,cp_2_2.ckpt,0.5,1235,942,76.2753036437247,651294917896.102
403,cp_2_2.ckpt,0.5,1255,955,76.09561752988049,891472545226.1638
404,cp_2_2.ckpt,0.5,1255,955,76.09561752988049,891472545226.1638
405,cp_2_3.ckpt,0.5,1240,848,68.38709677419355,14961076107.887442
406,cp_2_3.ckpt,0.5,1740,1163,66.83908045977012,25775055844389.625
407,cp_2_3.ckpt,0.5,1842,1210,65.68946796959827,59495604145891.086
408,cp_2_3.ckpt,0.5,1848,1214,65.6926406926407,65630266372685.734
409,cp_2_4.ckpt,0.5,1714,1015,59.218203033838975,95232261873.80327
410,cp_2_4.ckpt,0.5,2409,1398,58.03237858032379,341681823319171.6
411,cp_2_4.ckpt,0.5,2578,1466,56.86578743211792,924076253875608.2
412,cp_2_4.ckpt,0.5,2587,1466,56.66795516041747,844159595905439.8
413,cp_2_5.ckpt,0.5,1256,845,67.27707006369427,11311491030.3789
414,cp_2_5.ckpt,0.5,1751,1159,66.19074814391776,19696027186418.08
415,cp_2_5.ckpt,0.5,1834,1197,65.26717557251908,38528041295388.16
416,cp_2_5.ckpt,0.5,1835,1197,65.2316076294278,38142760882434.27
417,cp_2_6.ckpt,0.5,1735,979,56.42651296829971,18528919824.6764
418,cp_2_6.ckpt,0.5,2517,1355,53.83392928088995,21015300183187.008
419,cp_2_6.ckpt,0.5,2899,1476,50.91410831321145,54528754391682.586
420,cp_2_6.ckpt,0.5,2942,1489,50.61182868796737,59233219196440.016
421,cp_2_7.ckpt,0.5,1431,868,60.656883298392735,4845355010.245709
422,cp_2_7.ckpt,0.5,2026,1195,58.983218163869694,5168091965228.818
423,cp_2_7.ckpt,0.5,2210,1268,57.37556561085973,14653934197938.896
424,cp_2_7.ckpt,0.5,2228,1274,57.18132854578097,15509575828460.09
425,cp_2_8.ckpt,0.5,1941,1085,55.89902112313241,155637906564.2118
426,cp_2_8.ckpt,0.5,2824,1530,54.17847025495751,983774606321142.5
427,cp_2_8.ckpt,0.5,3257,1666,51.15136628799509,2769561181934445.5
428,cp_2_8.ckpt,0.5,3299,1677,50.83358593513186,2807446363627886.5
429,cp_2_9.ckpt,0.5,1363,878,64.41672780630961,14261088367.430946
430,cp_2_9.ckpt,0.5,1911,1196,62.585034013605444,17079882734907.094
431,cp_2_9.ckpt,0.5,2077,1260,60.66441983630236,40630962905889.98
432,cp_2_9.ckpt,0.5,2102,1267,60.27592768791627,41701453296337.37
433,cp_2_10.ckpt,0.5,711,544,76.51195499296765,17969158.414519686
434,cp_2_10.ckpt,0.5,968,734,75.82644628099173,2518595768.836897
435,cp_2_10.ckpt,0.5,995,748,75.17587939698493,3343005915.343602
436,cp_2_10.ckpt,0.5,996,749,75.20080321285141,3443296092.8039103
437,cp_2_11.ckpt,0.5,1186,842,70.99494097807757,20297854885.994568
438,cp_2_11.ckpt,0.5,1638,1149,70.14652014652015,41264952016804.86
439,cp_2_11.ckpt,0.5,1672,1165,69.67703349282297,55259944256185.44
440,cp_2_11.ckpt,0.5,1673,1165,69.63538553496713,54707344813623.586
441,cp_2_12.ckpt,0.5,666,543,81.53153153153153,27148256.912681386
442,cp_2_12.ckpt,0.5,909,742,81.62816281628163,6256021448.706797
443,cp_2_12.ckpt,0.5,915,745,81.4207650273224,6633083844.034925
444,cp_2_12.ckpt,0.5,915,745,81.4207650273224,6633083844.034925
445,cp_2_13.ckpt,0.5,820,603,73.53658536585365,62184725.974040054
446,cp_2_13.ckpt,0.5,1159,836,72.1311475409836,20993638206.8856
447,cp_2_13.ckpt,0.5,1189,852,71.65685449957948,29266853132.23375
448,cp_2_13.ckpt,0.5,1189,852,71.65685449957948,29266853132.23375
449,cp_2_14.ckpt,0.5,830,635,76.50602409638554,199756368.59720287
450,cp_2_14.ckpt,0.5,1144,865,75.6118881118881,76987224450.182
451,cp_2_14.ckpt,0.5,1153,870,75.45533391153512,85732515094.44858
452,cp_2_14.ckpt,0.5,1153,870,75.45533391153512,85732515094.44858
453,cp_2_15.ckpt,0.5,809,632,78.12113720642769,219056153.49800223
454,cp_2_15.ckpt,0.5,1134,879,77.51322751322752,148216016966.96918
455,cp_2_15.ckpt,0.5,1156,891,77.07612456747405,191114562535.2809
456,cp_2_15.ckpt,0.5,1156,891,77.07612456747405,191114562535.2809
457,cp_2_16.ckpt,0.5,1150,801,69.65217391304348,5745130570.120973
458,cp_2_16.ckpt,0.5,1607,1108,68.94835096453018,11107263567955.621
459,cp_2_16.ckpt,0.5,1657,1137,68.61798430899215,21194622246495.52
460,cp_2_16.ckpt,0.5,1657,1137,68.61798430899215,21194622246495.52
461,cp_2_17.ckpt,0.5,1418,943,66.50211565585332,107701147576.37718
462,cp_2_17.ckpt,0.5,1979,1298,65.58868115209702,490100548147837.0
463,cp_2_17.ckpt,0.5,2065,1340,64.89104116222761,1089926440260625.1
464,cp_2_17.ckpt,0.5,2067,1340,64.82825350749879,1068236904099438.8
465,cp_2_18.ckpt,0.5,1082,773,71.44177449168207,3753615879.835494
466,cp_2_18.ckpt,0.5,1497,1040,69.47227788911155,2269852436019.572
467,cp_2_18.ckpt,0.5,1534,1058,68.97001303780965,3192540140922.0596
468,cp_2_18.ckpt,0.5,1534,1058,68.97001303780965,3192540140922.0596
469,cp_2_19.ckpt,0.5,1409,953,67.63662171753016,175195876636.0224
470,cp_2_19.ckpt,0.5,1974,1291,65.40020263424519,390566513155196.6
471,cp_2_19.ckpt,0.5,2055,1334,64.91484184914842,950239460875473.5
472,cp_2_19.ckpt,0.5,2056,1335,64.93190661478599,978746644701737.8
473,cp_2_20.ckpt,0.5,1187,827,69.67144060657118,11093150020.392845
474,cp_2_20.ckpt,0.5,1619,1130,69.79617047560222,23532825532248.355
475,cp_2_20.ckpt,0.5,1671,1158,69.29982046678636,42302013268841.62
476,cp_2_20.ckpt,0.5,1671,1158,69.29982046678636,42302013268841.62
477,cp_2_22.ckpt,0.5,1249,844,67.57405924739791,11664643310.396482
478,cp_2_22.ckpt,0.5,1742,1162,66.70493685419059,24281078554131.46
479,cp_2_22.ckpt,0.5,1789,1188,66.40581330352153,42400883193905.34
480,cp_2_22.ckpt,0.5,1789,1188,66.40581330352153,42400883193905.34
481,cp_2_23.ckpt,0.5,1452,949,65.35812672176309,97057506073.88474
482,cp_2_23.ckpt,0.5,2001,1292,64.56771614192904,309775658429263.4
483,cp_2_23.ckpt,0.5,2066,1329,64.32720232333011,697927083249900.0
484,cp_2_23.ckpt,0.5,2068,1331,64.36170212765957,740430842619818.9
485,cp_2_24.ckpt,0.5,1903,1074,56.43720441408303,147487649624.31744
486,cp_2_24.ckpt,0.5,2684,1513,56.37108792846498,2048961757478946.8
487,cp_2_24.ckpt,0.5,3021,1619,53.591525984773256,4613277969113770.0
488,cp_2_24.ckpt,0.5,3062,1626,53.10254735467015,4031501379029555.5
489,cp_2_25.ckpt,0.5,1342,904,67.36214605067065,49324917462.64674
490,cp_2_25.ckpt,0.5,1861,1231,66.1472326706072,112926588545228.3
491,cp_2_25.ckpt,0.5,1959,1272,64.93108728943338,213957992057183.88
492,cp_2_25.ckpt,0.5,1969,1277,64.85525647536821,235879723492763.06
493,cp_2_26.ckpt,0.5,1024,762,74.4140625,4348967977.872514
494,cp_2_26.ckpt,0.5,1398,1029,73.60515021459227,3970918998476.233
495,cp_2_26.ckpt,0.5,1447,1050,72.56392536281963,5575171040841.169
496,cp_2_26.ckpt,0.5,1448,1051,72.5828729281768,5742426172066.403
497,cp_2_27.ckpt,0.5,1079,812,75.2548656163114,18131069312.282978
498,cp_2_27.ckpt,0.5,1493,1108,74.21299397186873,34929703036180.152
499,cp_2_27.ckpt,0.5,1550,1136,73.29032258064517,59711479008235.2
500,cp_2_27.ckpt,0.5,1550,1136,73.29032258064517,59711479008235.2
501,cp_2_28.ckpt,0.5,1050,777,74.0,6066409471.58188
502,cp_2_28.ckpt,0.5,1453,1062,73.0901582931865,8442940419472.64
503,cp_2_28.ckpt,0.5,1504,1090,72.47340425531915,15330117797944.758
504,cp_2_28.ckpt,0.5,1504,1090,72.47340425531915,15330117797944.758
505,cp_2_29.ckpt,0.5,1198,781,65.19198664440735,1606011467.2971485
506,cp_2_29.ckpt,0.5,1665,1067,64.08408408408408,1222264307648.0283
507,cp_2_29.ckpt,0.5,1734,1102,63.55247981545559,2443794093181.875
508,cp_2_29.ckpt,0.5,1736,1103,63.536866359447004,2491936836817.5576
509,cp_2_30.ckpt,0.5,862,663,76.91415313225058,439019392.4858375
510,cp_2_30.ckpt,0.5,1198,924,77.12854757929883,463061791143.7329
511,cp_2_30.ckpt,0.5,1229,942,76.64768104149715,691777642163.2223
512,cp_2_30.ckpt,0.5,1229,942,76.64768104149715,691777642163.2223
513,cp_2_31.ckpt,0.5,1221,829,67.8951678951679,8532092650.3979435
514,cp_2_31.ckpt,0.5,1717,1152,67.09376820034944,21007182479837.79
515,cp_2_31.ckpt,0.5,1775,1184,66.70422535211267,41655663661405.66
516,cp_2_31.ckpt,0.5,1775,1184,66.70422535211267,41655663661405.66
517,cp_2_32.ckpt,0.5,1481,951,64.21336934503714,78497139560.17865
518,cp_2_32.ckpt,0.5,2087,1336,64.01533301389554,745698636294553.9
519,cp_2_32.ckpt,0.5,2186,1380,63.12900274473925,1575204481686221.2
520,cp_2_32.ckpt,0.5,2188,1380,63.07129798903108,1543857912500665.5
521,cp_2_33.ckpt,0.5,1463,986,67.39576213260423,376262886040.8799
522,cp_2_33.ckpt,0.5,2017,1328,65.84035696579078,1097699550031708.2
523,cp_2_33.ckpt,0.5,2079,1358,65.31986531986531,1931641175793774.0
524,cp_2_33.ckpt,0.5,2079,1358,65.31986531986531,1931641175793774.0
525,cp_2_34.ckpt,0.5,1432,923,64.45530726256983,42371364798.76421
526,cp_2_34.ckpt,0.5,2000,1271,63.55,136197602240603.84
527,cp_2_34.ckpt,0.5,2090,1305,62.44019138755981,211936617790052.84
528,cp_2_34.ckpt,0.5,2094,1308,62.46418338108882,229272975902392.38
529,cp_2_35.ckpt,0.5,1274,892,70.01569858712716,60736361773.8618
530,cp_2_35.ckpt,0.5,1738,1200,69.04487917146145,113868694022497.61
531,cp_2_35.ckpt,0.5,1797,1229,68.39176405119643,198490485529025.38
532,cp_2_35.ckpt,0.5,1797,1229,68.39176405119643,198490485529025.38
533,cp_2_36.ckpt,0.5,1402,955,68.1169757489301,203461189194.99066
534,cp_2_36.ckpt,0.5,1910,1285,67.27748691099477,585909270453204.8
535,cp_2_36.ckpt,0.5,1997,1327,66.44967451176765,1289963922291817.5
536,cp_2_36.ckpt,0.5,1998,1328,66.46646646646647,1328662839960572.2
537,cp_2_37.ckpt,0.5,1148,843,73.43205574912892,30939605988.004917
538,cp_2_37.ckpt,0.5,1565,1121,71.629392971246,28350145739457.66
539,cp_2_37.ckpt,0.5,1617,1150,71.11935683364254,53020557264099.73
540,cp_2_37.ckpt,0.5,1617,1150,71.11935683364254,53020557264099.73
541,cp_2_38.ckpt,0.5,1174,837,71.2947189097104,18785279345.62927
542,cp_2_38.ckpt,0.5,1615,1131,70.03095975232198,25487974664681.93
543,cp_2_38.ckpt,0.5,1666,1158,69.5078031212485,44482077676091.17
544,cp_2_38.ckpt,0.5,1667,1159,69.5260947810438,45816540006373.9
545,cp_2_39.ckpt,0.5,1302,879,67.51152073732719,27390996385.771076
546,cp_2_39.ckpt,0.5,1800,1197,66.5,54222597008378.336
547,cp_2_39.ckpt,0.5,1868,1231,65.89935760171306,105254960040357.72
548,cp_2_39.ckpt,0.5,1870,1231,65.8288770053476,103160386335554.61
549,cp_2_40.ckpt,0.5,1319,931,70.58377558756634,181097186973.375
550,cp_2_40.ckpt,0.5,1814,1257,69.29437706725469,507218219541369.06
551,cp_2_40.ckpt,0.5,1896,1301,68.61814345991561,1271071927025239.8
552,cp_2_40.ckpt,0.5,1896,1301,68.61814345991561,1271071927025239.8
553,cp_2_41.ckpt,0.5,1423,924,64.93323963457485,48256712454.52567
554,cp_2_41.ckpt,0.5,1967,1257,63.904422979156074,108988234790412.66
555,cp_2_41.ckpt,0.5,2095,1310,62.52983293556086,245692626398836.47
556,cp_2_41.ckpt,0.5,2103,1314,62.48216833095578,265632861119140.1
557,cp_2_42.ckpt,0.5,1999,1108,55.42771385692846,216074421907.3155
558,cp_2_42.ckpt,0.5,2942,1576,53.569000679809655,1858411805338281.8
559,cp_2_42.ckpt,0.5,3444,1731,50.26132404181185,5550400354756236.0
560,cp_2_42.ckpt,0.5,3506,1742,49.68625213918996,4601810243498102.0
561,cp_2_43.ckpt,0.5,1499,983,65.57705136757839,232676379535.85977
562,cp_2_43.ckpt,0.5,2079,1351,64.98316498316498,1463902807566142.0
563,cp_2_43.ckpt,0.5,2233,1412,63.2333184057322,3488639134697652.5
564,cp_2_43.ckpt,0.5,2239,1413,63.108530594015185,3417190937932889.5
565,cp_2_44.ckpt,0.5,1212,862,71.12211221122112,34514835273.34426
566,cp_2_44.ckpt,0.5,1674,1176,70.25089605734767,83734255422612.03
567,cp_2_44.ckpt,0.5,1747,1212,69.37607326846022,167319073990112.8
568,cp_2_44.ckpt,0.5,1748,1213,69.39359267734554,172338646209816.2
569,cp_2_45.ckpt,0.5,1168,843,72.17465753424658,25305718384.114048
570,cp_2_45.ckpt,0.5,1613,1144,70.92374457532549,43520244737691.055
571,cp_2_45.ckpt,0.5,1695,1182,69.73451327433628,85991283264311.05
572,cp_2_45.ckpt,0.5,1697,1184,69.77018267530937,91228152415107.6
573,cp_2_46.ckpt,0.5,845,679,80.35502958579882,981562319.023677
574,cp_2_46.ckpt,0.5,1151,918,79.75673327541269,585561642859.0269
575,cp_2_46.ckpt,0.5,1176,932,79.25170068027211,793014095920.6063
576,cp_2_46.ckpt,0.5,1176,932,79.25170068027211,793014095920.6063
577,cp_2_47.ckpt,0.5,1241,850,68.4931506849315,16032530952.381605
578,cp_2_47.ckpt,0.5,1696,1152,67.9245283018868,25943509300210.438
579,cp_2_47.ckpt,0.5,1758,1182,67.23549488054607,45653248930846.0
580,cp_2_47.ckpt,0.5,1761,1185,67.29131175468484,49886537744456.555
581,cp_2_48.ckpt,0.5,1720,1047,60.872093023255815,318463915524.7681
582,cp_2_48.ckpt,0.5,2374,1447,60.95197978096041,3382902962079172.5
583,cp_2_48.ckpt,0.5,2572,1521,59.13685847589424,8669784420095414.0
584,cp_2_48.ckpt,0.5,2580,1525,59.10852713178294,9373417812944980.0
585,cp_2_49.ckpt,0.5,1170,847,72.3931623931624,29060105075.705875
586,cp_2_49.ckpt,0.5,1627,1163,71.48125384142594,80245858079127.89
587,cp_2_49.ckpt,0.5,1674,1190,71.08721624850656,145791291893475.12
588,cp_2_49.ckpt,0.5,1676,1191,71.06205250596659,148663380343776.6
589,cp_3_0.ckpt,0.5,1248,888,71.15384615384616,67317130206.60536
590,cp_3_0.ckpt,0.5,1737,1211,69.71790443293034,177824450879819.0
591,cp_3_0.ckpt,0.5,1816,1257,69.21806167400881,497124576972495.8
592,cp_3_0.ckpt,0.5,1821,1261,69.24766611751785,553922910139566.6
593,cp_3_1.ckpt,0.5,1371,896,65.35375638220277,26845455031.538414
594,cp_3_1.ckpt,0.5,1904,1212,63.65546218487395,34535917975065.49
595,cp_3_1.ckpt,0.5,1986,1252,63.041289023162136,73864908720310.6
596,cp_3_1.ckpt,0.5,1992,1256,63.05220883534137,81481206964815.75
597,cp_3_2.ckpt,0.5,1192,842,70.63758389261746,19110027450.585983
598,cp_3_2.ckpt,0.5,1665,1159,69.6096096096096,46746801353304.664
599,cp_3_2.ckpt,0.5,1744,1196,68.57798165137615,91497112118215.27
600,cp_3_2.ckpt,0.5,1745,1196,68.53868194842407,90582140997033.1
601,cp_3_3.ckpt,0.5,1348,884,65.57863501483679,21029886687.166477
602,cp_3_3.ckpt,0.5,1860,1188,63.87096774193548,20771780243481.69
603,cp_3_3.ckpt,0.5,1977,1235,62.46838644410723,41236984762103.58
604,cp_3_3.ckpt,0.5,1985,1241,62.51889168765743,48259257941614.45
605,cp_3_4.ckpt,0.5,1455,950,65.29209621993127,97979843554.10487
606,cp_3_4.ckpt,0.5,2047,1298,63.409868099658034,247444850846650.72
607,cp_3_4.ckpt,0.5,2172,1348,62.06261510128913,510480610443631.06
608,cp_3_4.ckpt,0.5,2175,1348,61.97701149425287,495318825832844.8
609,cp_3_5.ckpt,0.5,1252,850,67.89137380191693,14354538274.254183
610,cp_3_5.ckpt,0.5,1737,1157,66.6090961427749,20945071655115.73
611,cp_3_5.ckpt,0.5,1824,1193,65.40570175438596,36359413094681.25
612,cp_3_5.ckpt,0.5,1825,1193,65.36986301369863,35995818963734.44
613,cp_3_6.ckpt,0.5,1290,889,68.91472868217055,45920414178.007614
614,cp_3_6.ckpt,0.5,1795,1218,67.85515320334262,130992663759390.3
615,cp_3_6.ckpt,0.5,1888,1267,67.10805084745763,358277509414808.4
616,cp_3_6.ckpt,0.5,1891,1270,67.1602326811211,391499508030315.4
617,cp_3_7.ckpt,0.5,1027,730,71.08081791626095,1188028420.7982373
618,cp_3_7.ckpt,0.5,1393,970,69.63388370423546,403455164201.1607
619,cp_3_7.ckpt,0.5,1455,1004,69.00343642611683,831852579174.3346
620,cp_3_7.ckpt,0.5,1461,1009,69.06228610540725,954701677389.6305
621,cp_3_8.ckpt,0.5,1514,992,65.52179656538969,285823864906.55096
622,cp_3_8.ckpt,0.5,2095,1349,64.39140811455847,1151519500744052.0
623,cp_3_8.ckpt,0.5,2236,1414,63.23792486583184,3664086285420732.5
624,cp_3_8.ckpt,0.5,2242,1419,63.29170383586084,4205203434319582.0
625,cp_3_9.ckpt,0.5,1056,756,71.5909090909091,2485995031.774407
626,cp_3_9.ckpt,0.5,1430,1010,70.62937062937063,1356371585461.1616
627,cp_3_9.ckpt,0.5,1502,1046,69.6404793608522,2737699509102.1367
628,cp_3_9.ckpt,0.5,1512,1052,69.57671957671958,3140146461303.383
629,cp_3_10.ckpt,0.5,1031,754,73.13288069835112,2952679652.2850456
630,cp_3_10.ckpt,0.5,1420,1026,72.25352112676056,2826566574687.622
631,cp_3_10.ckpt,0.5,1507,1068,70.86927670869277,6223094750630.345
632,cp_3_10.ckpt,0.5,1514,1072,70.80581241743725,6796117768522.451
633,cp_3_11.ckpt,0.5,1245,883,70.92369477911646,56912787733.42089
634,cp_3_11.ckpt,0.5,1724,1194,69.25754060324826,103347371324733.38
635,cp_3_11.ckpt,0.5,1759,1215,69.07333712336555,167022076157035.78
636,cp_3_11.ckpt,0.5,1759,1215,69.07333712336555,167022076157035.78
637,cp_3_12.ckpt,0.5,943,731,77.51855779427359,2875229490.0056067
638,cp_3_12.ckpt,0.5,1304,1005,77.07055214723927,3947607935887.992
639,cp_3_12.ckpt,0.5,1325,1017,76.75471698113208,5141590224608.081
640,cp_3_12.ckpt,0.5,1325,1017,76.75471698113208,5141590224608.081
641,cp_3_13.ckpt,0.5,1096,788,71.89781021897811,5907082055.776678
642,cp_3_13.ckpt,0.5,1538,1094,71.13133940182054,12762925341261.828
643,cp_3_13.ckpt,0.5,1580,1115,70.56962025316456,19225207421905.836
644,cp_3_13.ckpt,0.5,1580,1115,70.56962025316456,19225207421905.836
645,cp_3_14.ckpt,0.5,900,717,79.66666666666667,2544079772.3554783
646,cp_3_14.ckpt,0.5,1241,970,78.1627719580983,1858855796132.1902
647,cp_3_14.ckpt,0.5,1258,980,77.90143084260731,2328436020836.6226
648,cp_3_14.ckpt,0.5,1258,980,77.90143084260731,2328436020836.6226
649,cp_3_15.ckpt,0.5,1599,1049,65.60350218886805,1163069707055.9944
650,cp_3_15.ckpt,0.5,2200,1418,64.45454545454545,6164627044433979.0
651,cp_3_15.ckpt,0.5,2307,1468,63.63242306025141,1.5239619878363962e+16
652,cp_3_15.ckpt,0.5,2307,1468,63.63242306025141,1.5239619878363962e+16
653,cp_3_16.ckpt,0.5,965,738,76.47668393782384,3041312213.805768
654,cp_3_16.ckpt,0.5,1336,1022,76.49700598802396,5611703961812.338
655,cp_3_16.ckpt,0.5,1350,1031,76.37037037037037,6963149948917.371
656,cp_3_16.ckpt,0.5,1350,1031,76.37037037037037,6963149948917.371
657,cp_3_17.ckpt,0.5,1351,938,69.43005181347151,173241582515.43823
658,cp_3_17.ckpt,0.5,1879,1272,67.69558275678553,478093617217596.44
659,cp_3_17.ckpt,0.5,1926,1295,67.23779854620976,741333770426378.6
660,cp_3_17.ckpt,0.5,1926,1295,67.23779854620976,741333770426378.6
661,cp_3_18.ckpt,0.5,1827,1116,61.083743842364534,1670960292793.3635
662,cp_3_18.ckpt,0.5,2593,1536,59.23640570767451,1.2716799872949808e+16
663,cp_3_18.ckpt,0.5,2831,1620,57.223595902507945,3.2398483326595692e+16
664,cp_3_18.ckpt,0.5,2839,1623,57.168016907361746,3.3667613052629612e+16
665,cp_3_19.ckpt,0.5,1090,815,74.77064220183486,18281702992.342564
666,cp_3_19.ckpt,0.5,1499,1097,73.18212141427618,21270795379295.55
667,cp_3_19.ckpt,0.5,1550,1118,72.12903225806451,29269903224634.52
668,cp_3_19.ckpt,0.5,1550,1118,72.12903225806451,29269903224634.52
669,cp_3_20.ckpt,0.5,857,678,79.11318553092183,836253951.7736857
670,cp_3_20.ckpt,0.5,1176,924,78.57142857142857,577649851672.9545
671,cp_3_20.ckpt,0.5,1197,934,78.02840434419382,695062813195.3641
672,cp_3_20.ckpt,0.5,1197,934,78.02840434419382,695062813195.3641
673,cp_3_22.ckpt,0.5,1450,948,65.37931034482759,95182412546.71448
674,cp_3_22.ckpt,0.5,2053,1293,62.98100340964442,191108251011413.72
675,cp_3_22.ckpt,0.5,2148,1332,62.01117318435754,344748272693777.4
676,cp_3_22.ckpt,0.5,2151,1335,62.06415620641562,376715745775853.4
677,cp_3_23.ckpt,0.5,1123,825,73.46393588601958,19498372898.35613
678,cp_3_23.ckpt,0.5,1566,1140,72.79693486590038,59570200584080.24
679,cp_3_23.ckpt,0.5,1598,1157,72.40300375469337,84681745515956.84
680,cp_3_23.ckpt,0.5,1598,1157,72.40300375469337,84681745515956.84
681,cp_3_24.ckpt,0.5,1705,1084,63.577712609970675,1603272802911.8286
682,cp_3_24.ckpt,0.5,2380,1493,62.73109243697479,1.9696728237832492e+16
683,cp_3_24.ckpt,0.5,2556,1562,61.111111111111114,5.165690944655464e+16
684,cp_3_24.ckpt,0.5,2564,1564,60.9984399375975,5.159576267207737e+16
685,cp_3_25.ckpt,0.5,1507,990,65.69343065693431,283300972309.9037
686,cp_3_25.ckpt,0.5,2100,1366,65.04761904761905,2147245898539090.5
687,cp_3_25.ckpt,0.5,2221,1416,63.75506528590725,4611495971155411.0
688,cp_3_25.ckpt,0.5,2230,1421,63.7219730941704,5135334476318240.0
689,cp_3_26.ckpt,0.5,1491,951,63.78269617706238,70991405957.69008
690,cp_3_26.ckpt,0.5,2088,1317,63.07471264367816,347824341359882.4
691,cp_3_26.ckpt,0.5,2316,1390,60.01727115716753,633771254787928.0
692,cp_3_26.ckpt,0.5,2330,1397,59.957081545064376,726506447117378.6
693,cp_3_27.ckpt,0.5,1245,870,69.87951807228916,34008186026.70902
694,cp_3_27.ckpt,0.5,1716,1199,69.87179487179488,136529980574561.78
695,cp_3_27.ckpt,0.5,1817,1243,68.40946615299944,282664980924464.56
696,cp_3_27.ckpt,0.5,1821,1244,68.31411312465679,282497634775807.94
697,cp_3_28.ckpt,0.5,1174,854,72.74275979557069,36834278669.885544
698,cp_3_28.ckpt,0.5,1605,1149,71.58878504672897,57493655547048.46
699,cp_3_28.ckpt,0.5,1656,1169,70.59178743961353,76042335920462.78
700,cp_3_28.ckpt,0.5,1656,1169,70.59178743961353,76042335920462.78
701,cp_3_29.ckpt,0.5,1277,894,70.00783085356304,63790854143.83109
702,cp_3_29.ckpt,0.5,1780,1228,68.98876404494382,226328557673129.6
703,cp_3_29.ckpt,0.5,1840,1254,68.15217391304348,346819744893160.0
704,cp_3_29.ckpt,0.5,1841,1255,68.1694731124389,357224337239954.8
705,cp_3_30.ckpt,0.5,1232,897,72.80844155844156,112922569230.76811
706,cp_3_30.ckpt,0.5,1707,1230,72.05623901581723,510239657518457.7
707,cp_3_30.ckpt,0.5,1764,1257,71.25850340136054,838368814946219.1
708,cp_3_30.ckpt,0.5,1764,1257,71.25850340136054,838368814946219.1
709,cp_3_31.ckpt,0.5,1214,877,72.24052718286656,61278291158.702385
710,cp_3_31.ckpt,0.5,1713,1218,71.10332749562171,298648966853493.75
711,cp_3_31.ckpt,0.5,1768,1244,70.36199095022624,481226463942240.8
712,cp_3_31.ckpt,0.5,1768,1244,70.36199095022624,481226463942240.8
